title,category,gpt_4o_prediction,claude_3.5_sonnet_prediction,gpt_4o_mini_prediction,claude_3.5_haiku_prediction
dr infrared heater portable space heater 1500watt cherry,heating cooling air quality,heating cooling air quality,heating cooling air quality,heating cooling air quality,heating cooling air quality
air conditioning motor 20w wzdk2038g zkfp2086 brushless dc fan motor oem part,heating cooling air quality,heating cooling air quality,heating cooling air quality,electrical equipment,electronic components
gg grand general 81635 4 inches red reflectorized ring for grand general flange mount rim,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment,hardware
luberfiner luberfiner laf4348 heavy duty engine air filter,heavy duty commercial vehicle equipment,filtration,filtration,filtration,filtration
6 pin cb ham radio microphone female plug end,heavy duty commercial vehicle equipment,electronic components,electronic components,electrical equipment,electronic components
replacement for rear bumper reflector chevy equinox 2018 2019 2020 passenger right side gm1185117 84306359,heavy duty commercial vehicle equipment,hardware,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment,hardware
for honda crv 2020 2021 2022 bumper reflector driver side rear capa ho1184118 34550tlaa11,heavy duty commercial vehicle equipment,electronic components,heavy duty commercial vehicle equipment,hardware,hardware
x autohaux 6 pcs universal round shape reflector for motorcycle garbage cans car trailer truck and bike blue,heavy duty commercial vehicle equipment,hardware,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment,hardware
luberfiner luberfiner af1279 panel heavy duty engine air filter fits select chevrolet malibu oldsmobile alero pontiac grand prix 199705 ac a1279c gm 25161977,heavy duty commercial vehicle equipment,filtration,filtration,filtration,filtration
wix cartridge hydraulic metal canister filter 57315,heavy duty commercial vehicle equipment,filtration,filtration,filtration,filtration
compact utility tractor large seat cover lp95233 compatible with john deere 655 755 855 955 2305 2320 2520 2720 4105 tractors 18 with no arm rests 1023e 3r series 3e series 4m series,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment
drivers product swr meter for cb radio antennas heavy duty metal with so239 input and output black,heavy duty commercial vehicle equipment,electronic components,electronic components,electrical equipment,electrical equipment
pressure protection valve 14 npt replaces 9054107,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment,hardware,hardware,electrical equipment
timken gra104rrb wheel bearing collar,heavy duty commercial vehicle equipment,hardware,heavy duty commercial vehicle equipment,hardware,hardware
power stop front s2698 pair of hightemp red powder coated calipers,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment,hardware
complete tractor ff3331 fuel filter compatible withreplacement for bobcat case international harvester ford holland,heavy duty commercial vehicle equipment,filtration,filtration,filtration,filtration
complete tractor 11091213 gasket kit compatible withreplacement for ford holland 2n 8n 9n 8n6008 8n6008m,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment,hardware,hardware
all star truck parts class a 80mm x 35mm rectangular reflector strong stickon 10 pack for trailers trucks automobiles mail boxes boats suvs rvs industrial applications amber 10,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment
luberfiner af4904 heavy duty air filter,heavy duty commercial vehicle equipment,filtration,filtration,filtration,filtration
grote clearancemarker lamp led yellow,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment,electrical equipment,electrical equipment,electrical equipment
complete tractor 30100000 multi angle black wrap around seat compatible withreplacement for tractor mower,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment
x autohaux 1 pcs driver side rear bumper reflector for jeep compass 20172021 55112679aa abs red,heavy duty commercial vehicle equipment,hardware,heavy duty commercial vehicle equipment,heavy duty commercial vehicle equipment,hardware
toovem remote controller for digital humidity temperature adapt the humidity level for basement crawl space dehumidifier white,home appliances,heating cooling air quality,heating cooling air quality,heating cooling air quality,heating cooling air quality
furniture washing machine dolly extendable appliance rollers refrigerator heavy duty washing machine stand wheels fridge appliance dolly movers mobile washer and dryer moving base white,home appliances,furniture,home appliances,home appliances,home appliances
eastman 12 inch pex connection x 34 inch mht washing machine outlet box push to connect brass plumbing fittings double drain 60245,home appliances,hardware,hardware,hardware,hardware
heavy duty extensible appliance roller is suitable for washing machines refrigerators dryers dishwashers and other heavy objects can bear 300 kg washing machine base,home appliances,hardware,home appliances,home appliances,home appliances
for vitamix 64oz blender pitcherreplacement 5200 5000 6300 7500 pro750 vitaprep etc containercup compatible with vitamix classicexplorian vm0101 vm0102 vm0103 e310 320 blender3 years warranty,home appliances,home appliances,home appliances,home appliances,home appliances
comfee 16 cuft portable washing machine 11lbs capacity fully automatic compact washer with wheels 6 wash programs laundry washer with drain pump ideal for apartments rv camping magnetic gray,home appliances,home appliances,home appliances,home appliances,home appliances
49621 ps1609293 dryer leveling leg feet by blutoget replaces w10823505 ap4295805 ps1609293 eap1609293 pack of 4 compatible for whirlpool dryer legs gew9200lw1 aed4475tq0 gew9250pw1 ced126sxq1,home appliances,home appliances,home appliances,home appliances,home appliances
clean comfort amp11202545 2pack 20 x 25 x 45 media air filter merv 11,home appliances,filtration,heating cooling air quality,filtration,filtration
meliusly stove top covers for electric stove 205x285 electric stove cover glass top stove cover ceramic glass cooktop protector full stove covers for electric stovetop flat top oven cover,home appliances,home appliances,home appliances,home appliances,home appliances
2 packs of blue pure 411 replacement filters for blueair blue pure 411 411 and mini air purifier,home appliances,filtration,filtration,filtration,filtration
3 w 75ft l air conditioner decorative pvc line cover kit for mini split air conditioners and heat pumps,home appliances,heating cooling air quality,heating cooling air quality,heating cooling air quality,heating cooling air quality
upgrade we01x30378 we1m1068 dryer door handle replacement by blutoget unbreakable compatible with ge kenmore dryers stackable dryer door handle replaces we01x30378 ps1177202 we01x25878,home appliances,home appliances,home appliances,home appliances,home appliances
reusable vertuo capsule kit for vertuoline capsules with 50pcs aluminum foil seals lid holder and brush fits for refill pods vertuoline pod,home appliances,home appliances,home appliances,food service equipment supplies,home appliances
urnex espresso machine cleaning powder 566 grams cafiza professional espresso machine cleaner,home appliances,food service equipment supplies,home appliances,food service equipment supplies,food service equipment supplies
replacement filter cap compatible with aeropress coffee and espresso maker,home appliances,filtration,filtration,filtration,filtration
w10721967 washer pulley clutch kit w10006384 washer drive belt fit for whirlpoolkenmoremaytag replaces parts ap5951296ps10057144w10006352w10006353w10006356w10315818w10326374,home appliances,home appliances,home appliances,home appliances,home appliances
spiral dough hook replacement for kitchenaid 455 qt tilthead stand mixers 188 stainless steel k45dh dough hook for kitchen aid mixers accessories k45 k45ss ksm75 ksm90 ksm95 ksm100 ksm110,home appliances,home appliances,home appliances,home appliances,home appliances
samsung da2900020b da2900020a hafcin exp premium genuine refrigerator water filter 1 pack,home appliances,filtration,filtration,filtration,home appliances
dg9403500az 5pcs for samsung stove knob replacement dg9403500u for samsung gas stove knobs replacement samsung stoveoven knob replacement compatible with nx60t8111ss nx60t8311ss nx60t8711ssaa,home appliances,home appliances,home appliances,home appliances,home appliances
air purifier filter replacement for dyson hp01 hp02 dp01 dp02 desk air purifiers 360 combi glass hepa carbon air purifier filter fit for dyson pure hot cool link air purifier part 96812503,home appliances,filtration,filtration,filtration,filtration
record player stand turntable stand with record storage vinyl record storage cabinet with metal legs record player table holds up to 250 albums for living room bedroom office etc brown,home audio theater products,furniture,furniture,furniture,furniture
30pin to lightning adapter apple mfi certified 30pin male to 8pin female adapter charging sync converter for 30 pin docking stations and more compatible with iphone 44sipadipod touch no audio,home audio theater products,electronic components,electronic components,electrical equipment,electronic components
gearit right angle banana plugs for speaker wire 6 pairs 12 pieces 90 degree pin plug type non conductive coating spring clips speaker banana jack terminals support 12 awg to 20 awg wires,home audio theater products,electronic components,electronic components,electronic components,electronic components
yamaha rxv385 51channel 4k ultra hd av receiver with bluetooth and ypao microphone wireless remote control 4 aaa batteries and premgear cleaning cloth,home audio theater products,home audio theater products,home audio theater products,home audio theater products,home audio theater products
5 pack 1 foot right angle dc power 55mm x 21mm flat patch cables wire male male,home audio theater products,electronic components,electronic components,electronic components,electronic components
rj11 rj45 wall plate phone cat6 ethernet wall plate female to female 1 6p4c cat3 rj11rj12 jack 1 cat6 ethernet port white,home audio theater products,electrical equipment,electronic components,electrical equipment,electronic components
philips soundbar with wireless subwoofer sound bar for tv 21channel bluetooth 300 watts dolby audio performance theater audio speakers,home audio theater products,home audio theater products,home audio theater products,home audio theater products,home audio theater products
gikfun 100 pairs suitable for 22awg cable male and female pins connector kit fit for housing jumper wire cable diy kit ek8284,home audio theater products,electronic components,electronic components,electronic components,electronic components
comeap 8 pin male to dual 2x 8 pin 62 male pci express power adapter cable for evga power supply 25inch9inch 63cm23cm not compatible with seasonic sentey and corsair power supply,home audio theater products,electronic components,electronic components,electrical equipment,electronic components
compex compatible replacement lead wires 4 pack 2mm pin connectors,home audio theater products,electronic components,electronic components,electronic components,electronic components
bestisan 8 powered subwoofer up to 150 watt sub incredible deep bass easy setup with home theater systems black,home audio theater products,home audio theater products,home audio theater products,home audio theater products,home audio theater products
mounting dream speaker stands for sonos one one sl play1 height adjustable up to 483 set of 2 surround sound speaker stand with cable management 132 lbs loading md5412,home audio theater products,home audio theater products,home audio theater products,home audio theater products,home audio theater products
audiopipe split3003rca multiaudio amplifier 3 rca outputs wbulit in 10v line driver,home audio theater products,home audio theater products,home audio theater products,home audio theater products,home audio theater products
micca m8c 8 inch 2way inceiling inwall speaker renewed,home audio theater products,home audio theater products,home audio theater products,home audio theater products,home audio theater products
charger for samsung solar tv remote charger cable for samsung smart solarcell tv remote control charging cable samsung frame tv remote wireless samsung tv remote usb c adapter power cord 4ft,home audio theater products,electronic components,home audio theater products,electrical equipment,home audio theater products
5 pieces turntable belt with 5 pieces record player needle replacement different specifications square cassette tape machine recorder rubber belt diamond stylus replacement needle for turntable,home audio theater products,home audio theater products,home audio theater products,home audio theater products,home audio theater products
fast charging cable compatible with ninebot by segway max g2g30g30pp65p100s 3 prong mickey mouse power cord6ft universal ac cable us plug,home audio theater products,electrical equipment,electrical equipment,electrical equipment,electrical equipment
4pin 1 to 3 ways pwm fan splitter cable black sleeved fan power extension cable 4pin female to 3x 4pin male 27cm105 inches,home audio theater products,electronic components,electronic components,electronic components,electronic components
monoprice gold plated speaker banana plugs 1 pair closed screw type for speaker wire home theater wall plates and more,home audio theater products,home audio theater products,home audio theater products,home audio theater products,home audio theater products
200w bluetooth 50 stereo audio receiver amplifier board with treble and bass control 2 channel mini wireless high power digital amp module for home passive speakers,home audio theater products,home audio theater products,home audio theater products,home audio theater products,home audio theater products
