title,category,gpt_4o_prediction,claude_3.5_sonnet_prediction,gpt_4o_mini_prediction,claude_3.5_haiku_prediction
drill america dwt54504 51618 unc high speed steel taper tap pack of 1,cutting tools,cutting tools,cutting tools,cutting tools,cutting tools
9piece roll pin punch set fast pin removal durable steel construction for automotive firearm maintenance gunsmithing watch jewelry craft repair knurled grip versatile sizes,cutting tools,craft supplies materials,cutting tools,cutting tools,craft supplies materials
tap and die set metric and standard m14 x 15mm tap die set right hand,cutting tools,cutting tools,cutting tools,cutting tools,cutting tools
3pcs 14 inch shank router bit setraised panel cabinet door making router bits cemented carbide router bits for woodworkingcnc wood router bit bearingswoodworking tools router door window bits,cutting tools,cutting tools,cutting tools,cutting tools,cutting tools
3416 unf tap and die set machine thread tap and round thread die right hand 3416,cutting tools,cutting tools,cutting tools,cutting tools,cutting tools
bosch hs190912 sdsmax 134 in square x 1212 in 25tooth bushing tool,cutting tools,cutting tools,cutting tools,cutting tools,cutting tools
whiteside router bits 1094 straight bit with 1inch cutting diameter and 112 inch cutting length,cutting tools,cutting tools,cutting tools,cutting tools,cutting tools
cmt 38004011 solid carbide bit for domino jointing machines by festool df500 4mm 532inch m6x075mm shank,cutting tools,cutting tools,cutting tools,cutting tools,cutting tools
oscarbide indexable end mills 2cutting diameter618overall length5 flutesr8 shank90 degree with 5 pieces apkt1604 carbide inserts,cutting tools,cutting tools,cutting tools,cutting tools,cutting tools
lexar jumpdrive s60 usb 20 flash drives 32gb blackteal pack of 2 flash drives ljds6032gb2nnu,data storage,data storage,data storage,data storage,data storage
32gb macos monterey 126 latest version bootable usb drive 30 full installupgradedowngrade mac os x,data storage,data storage,data storage,data storage,data storage
delock board holder for hat rail 5 cm long,data storage,computer components,building supplies,building supplies,building supplies
mobestech u disk flash drive metal keychain key holder metal key ring flash drive 32gb usb 2 0 memory stick thumb drives backup thumb drive jump drive thumb drive with keychain,data storage,data storage,data storage,data storage,data storage
yangktic tesla dashcam 128gb usb 31ssd flash drive tesla model 3 model s model x model y 128gb solid state drive portable,data storage,car electronics accessories,data storage,data storage,car electronics accessories
oyen digital hdx pro c 20tb usbc enterprise 7200rpm external hard drive hdxpc20trt,data storage,data storage,data storage,data storage,data storage
move speed 1tb usb32 solid state usb flash drive 520mbs aes256 fingerprint encryption type c usb gen 2 thumb drive,data storage,data storage,data storage,data storage,data storage
emtec 500gb x400 power pro m2 2280 pcie gen 40 x4 internal solid state drive ssd ecssd500gx400,data storage,data storage,data storage,data storage,data storage
seagate firecuda st2000lx001 2 tb 25 internal hard drive sata,data storage,data storage,data storage,data storage,data storage
ssd sata 25 120gb dogfish internal solid state drive high performance hard drive for desktop laptop sata iii 6gbs 120gb 25sata3,data storage,computer components,data storage,data storage,data storage
ysky 1tb portable external mfi certified hard drive for iphone ipad macbook computer photo stick usb storage device for memory extension of ios usb c android phones windows pc to backup,data storage,data storage,data storage,data storage,data storage
sanzang 512gb portable ssd external solid state drive up to 2000mbs usb 32 gen 2x2 type c compatible with pcmacandroidgaming consoles,data storage,data storage,data storage,data storage,data storage
apple mfi certified 128gb photostickiphoneflashdrive thumbdriveforiphone 15141312 external storage ipad lightning usb c android photostorageiphonememory phototansferstickiphonebackup,data storage,cell phones accessories,data storage,data storage,data storage
dell rf9t8 18tb 10k sas 25 6gbs hd,data storage,computer components,data storage,data storage,computer components
kingston datatraveler micro 64gb usb flash drive ultrasmall premium metal design usb 32 gen 1 speeds up to 200mbs dtmc3g264gb,data storage,data storage,data storage,data storage,data storage
move speed hb7450 2tb ssd for ps5 with heatsink pcie 40 nvme m2 internal solid state drive up to 7450mbs 3d nand storage expansion compatible with ps5 desktops and laptops,data storage,data storage,data storage,data storage,data storage
cablecc u2 u2 sff8639 to slimline sff8654 4i nvme pcie ssd cable for mainboard ssd 750 p3600 p3700 m2 50cm,data storage,computer components,computer components,computer components,computer components
i blason new ipad 97 case 2018 2017 iblason new apple ipad 97 inch 2017 2018 case for kids armorbox kido series lightweight super protective convertible stand cover blue,data storage,cell phones accessories,computers tablets,cell phones accessories,computers tablets
samsung 980 pro 250gb pcie nvme gen4 internal gaming ssd m2 mzv8p250b,data storage,computer components,data storage,data storage,computer components
buslink ciphershield dual keys 512bit aes usbc ssd usbpowered fips 1402 level 2 hipaa usb 31 gen 2esata hardware encrypted portable drive 76tb,data storage,data storage,data storage,data storage,data storage
honey stinger organic energy gels variety pack with sticker 12 count 4 of each flavor energy source for any activity acai pomegranate gold fruit smoothie,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition
country life chewable adult multi vitaminmineral formula 60 wafers certified gluten free certified vegan,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition
tropical oasis premium ionized plant based trace minerals liquid formula 74 essential minerals in liquid form for up to 96 absorption 16 oz 32 servings,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition
ddrops organic baby 400 iu 90 drops daily vitamin d liquid for infants supports teeth bone health no preservatives no sugar nongmo allergyfriendly,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition
morning man greens powder probiotic superfood mix with 95mg caffeine 75 vitamins green tea coffee bean extracts digestive enzymes gluten free vegan supports energy gut health 30 servings,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition
terra kai organics juce green superfood powder organic fruits and veggies supplement w 77 superfoods plus prebiotic probiotic blend harvest apple flavor 20 servings 230 g,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition
natures way vitamin b12 lozenge 2000 mcg per serving 100 count,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition
vital nutrients melatonin supports the bodys natural sleep cycle 60 vegetarian capsules per bottle 10 mg,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition
5hour energy extra strength energy shot tropical burst flavor 193 oz 24 count sugarfree zero calories bvitamins amino acids 230mg caffeinated energy shot dietary supplement,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition
herb pharm kids certifiedorganic alcoholfree echinacea glycerite liquid extract 1 ounce,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition
vh nutrition tongkat ali for men extra strength mens support supplement 1200mg per serving pure eurycoma longifolia longjack extract powder 60 capsules,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition
now supplements dha500 with 250 epa molecularly distilled supports brain health 90 softgels,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition
apple cider vinegar gummies for detox and cleanse acv for digestion and gut health support 1000 mg per serving natural raspberry flavor vegan gluten free nongmo supplement 60 gummies,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition
1md nutrition cardiofitmd vegan beets superfood ketofriendly heart health powder nitric oxide supplement beet root powder for healthy blood pressure circulation high fiber drink 30 days,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition
honey stinger nut seed bar peanut sunflower seed protein packed food for exercise endurance and performance and recovery sports nutrition snack bar for home gym post workout box of 12,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition
aceworkz 100 pure saffron extract appetite suppressant for weight loss metabolism booster diet pills for women men 90 capsules,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition
country life vitamin d3 nonfish 1000 iu 200 softgels certified gluten free,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition
source naturals huperzine a for learning memory 200 mcg 120 tablets,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition
tailwind nutrition grabandgo caffeinated endurance fuel hydration drink for athletes single serving raspberry buzz pack of 12,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition
now supplements dmae dimethylaminoethanol 250 mg healthy brain function 100 veg capsules,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition,diet sports nutrition
small dog bark collar pceotllar bark collar for small dogs 515lbs no shock bark collar for small medium large dogs with 7 adjustable sensitivity and intensity beep vibration pink 720 in,dog supplies,dog supplies,dog supplies,dog supplies,dog supplies
dog toys indestructible squeaky dog chew toys for aggressive chewers tough durable alligator rubber teething chew dog toys for large medium small dog green,dog supplies,dog supplies,dog supplies,dog supplies,dog supplies
ear care finger wipes for dogs dog ear cleansing finger wipes pet ear cleaning pads gently dissolves wax dirt odor 100 counts dog ear wipes,dog supplies,dog supplies,dog supplies,dog supplies,dog supplies
vetreska dog poop bag dispenser with lavender scented dog waste bags extra thick and compostable pet waste bag 105 bags with unique flower shape dog poop bag holder for dogs,dog supplies,dog supplies,dog supplies,dog supplies,dog supplies
pet soft dog toys squeaky 6 pack cute puppy toys plush animals no stuffed dog chew toys durable dog toys interactive pet gifts for small medium and large dogs,dog supplies,dog supplies,dog supplies,dog supplies,dog supplies
snuffle mat for dogs cats 25 dog snuffle mat interactive feed game for boredom dog mental stimulation toy encourages natural foraging skills and stress relief dog enrichment toy,dog supplies,dog supplies,dog supplies,dog supplies,dog supplies
halloween hocus pocus dog bandanas i smell children witch dog scarf 2 pcs adjustable sanderson sisters holiday party triangle reversible pet bandanas for small medium large dogs,dog supplies,dog supplies,dog supplies,dog supplies,dog supplies
zorbx unscented odor eliminator for strong odor used in hospitals healthcare facilities advanced trusted formula fastacting odor remover spray for dog cat house carpet 16 oz,dog supplies,dog supplies,dog supplies,dog supplies,dog supplies
dog grooming arm with clamp adjustable dog grooming table arm with two no sit haunch holder hammock harness foldable pet grooming supplies for small medium dogs,dog supplies,dog supplies,dog supplies,dog supplies,dog supplies
dog chew toys for aggressive chewer tough dog dental chews toy indestructible dog toys for large dogs chew toys food grade,dog supplies,dog supplies,dog supplies,dog supplies,dog supplies
angels eyes gentle tear stain solution for dogs and cats 8 oz solution for eye area and face remove discharge dirt tear stains and mucus,dog supplies,dog supplies,dog supplies,dog supplies,dog supplies
pinvnby dog playpen cover dog pen cover for waterproof sunproof universal dog pen top cover for indoor and outdoor use pet pen cover fits 24 wide 8 panels dog playpen cover only,dog supplies,dog supplies,dog supplies,dog supplies,dog supplies
petsafe deluxe easy walk dog harness martingale loop with dring stops pulling training behavior aidreflectivity enhances visibility in low light comfortable padding steelblack large,dog supplies,dog supplies,dog supplies,dog supplies,dog supplies
leather brothers cockerpoodle wooden handle comb,dog supplies,dog supplies,dog supplies,dog supplies,dog supplies
petsafe automatic tennis ball launcher interactive dog ball thrower adjustable range motion sensor indoor outdoor toy ac power or batteries fetch machine for small to large dogs gray,dog supplies,dog supplies,dog supplies,dog supplies,dog supplies
dog buttons for communication 8 pcs dog talking button set 30s recordable voice pet buzzer training buttons speaking button for dogs with waterproof antislip dog button mat and 24 scene stickers,dog supplies,dog supplies,dog supplies,dog supplies,dog supplies
dog poop bag holder for leash attachment waste bag dispenser for leash fits any dog leash portable set with 1 hand free holder metal carrier durable 1pack,dog supplies,dog supplies,dog supplies,dog supplies,dog supplies
dog birthday party supplies multi sizes dog birthday bandana boy dog birthday hat bow tie numbers its my bday mother puppers sign banner for large extra large dogs pets xlarge blue,dog supplies,dog supplies,dog supplies,dog supplies,dog supplies
nylabone dura chew power chew textured bone flavor medley smallregular 1 count,dog supplies,dog supplies,dog supplies,dog supplies,dog supplies
little giant automatic pet waterer pet lodge steel ever full pet bowl 13 quart item no pw13,dog supplies,dog supplies,dog supplies,dog supplies,dog supplies
lol surprise year of the rabbit doll good luck sweetie with collectible doll 7 surprises limited edition doll accessories pet lunar new year theme great gift for girls age 4,dolls accessories,dolls accessories,dolls accessories,dolls accessories,dolls accessories
tender leaf toys greenhouse garden set 28 pcs natural gardening miniature pretend play set wooden harvest farm toys inspires endless imaginative play age 3,dolls accessories,dolls accessories,building toys,craft supplies materials,dolls accessories
elf accessories christmas elf doll clothes this is our get along shirt fleece polyester christmas elf shirt xmas elf clothes for boys or girls elf dolls white,dolls accessories,dolls accessories,dolls accessories,dolls accessories,dolls accessories
dollhouse miniature kit with furniture 124 scale creative room diy wooden dollhouse kit plus dust proof artwork gift for kids teens adults pink loft,dolls accessories,dolls accessories,dolls accessories,building toys,dolls accessories
18 inch doll clothes doll accessories 10 sets fashion doll clothes and accessories fit for 18 inch girl dollmost 18 inch dollsno doll,dolls accessories,dolls accessories,dolls accessories,dolls accessories,dolls accessories
barbie it takes two doll accessories playset with kayak puppy accessories daisy doll with curvy body pink hair,dolls accessories,dolls accessories,dolls accessories,dolls accessories,dolls accessories
jizhi lifelike reborn baby dolls 03 months baby soft body realisticnewborn baby dolls real life baby dolls with feeding kit gift box for kids age 3 or collection3,dolls accessories,dolls accessories,dolls accessories,dolls accessories,dolls accessories
flever dollhouse miniature diy house kit manual creative with furniture for romantic artwork giftgreat villa fairy homeland,dolls accessories,dolls accessories,dolls accessories,craft supplies materials,dolls accessories
27 pieces 1 12 scale miniatures dollhouse books and 1 pieces wooden bookcase 4 floors dollhouse bookshelf dollhouse miniature furniture mini books model dollhouse decoration accessories,dolls accessories,dolls accessories,dolls accessories,dolls accessories,dolls accessories
history heraldry ltd toy keychain backpack watchover voodoo cat multi colored model 108010172 multi colored 5 inches,dolls accessories,boys accessories,cat supplies,boys accessories,boys accessories
200 pieces tiny ducks luminous mini resin duck glow in the dark ornament charms bead miniature duck figures garden dollhouse decor for diy pendent craft,dolls accessories,craft supplies materials,craft supplies materials,craft supplies materials,craft supplies materials
barbie doll and horse bendable brunette doll with riding outfit and boots white horse with saddle bridle and reins,dolls accessories,dolls accessories,dolls accessories,dolls accessories,dolls accessories
lol surprise surprise swap tots with collectible doll extra expression 2 looks in one water unboxing surprise limited edition doll great gift for girls age 3,dolls accessories,dolls accessories,dolls accessories,dolls accessories,dolls accessories
toy hospital doc 85 inch articulated doll with doctor accessories kids toys for ages 3 up by just play,dolls accessories,dolls accessories,dolls accessories,dolls accessories,dolls accessories
boley ice castle princess dollhouse 26 piece doll house toy playset with large light and sound castle little princesses palace furniture and frozen kingdom garden for little girls,dolls accessories,dolls accessories,dolls accessories,dolls accessories,dolls accessories
dream collection baby doll jogger stroller gigo dolls ages 3 multicolor,dolls accessories,dolls accessories,dolls accessories,dolls accessories,dolls accessories
penguin jacket reborn baby dolls clothes for 2023 inch 4 pieces reborn doll baby boy clothing set with lovely hat,dolls accessories,dolls accessories,dolls accessories,dolls accessories,dolls accessories
anano reborn baby doll newborn 24 inches silicone reborn toddler doll hand drawn veins baby doll real life size baby doll toy for age 3 birthday gift therapy for dementia patient,dolls accessories,dolls accessories,dolls accessories,dolls accessories,dolls accessories
barbie it takes two doll accessories camping set with cooler map more blonde ken doll with blue eyes in plaid shirt,dolls accessories,dolls accessories,dolls accessories,dolls accessories,dolls accessories
spring kimono kokeshi doll,dolls accessories,dolls accessories,dolls accessories,dolls accessories,dolls accessories
